order_id,merchant_id,timestamp,hour,is_rush,true_kpt,concurrent_orders,rush_multiplier
ORD_00229,M002,2026-01-26 19:46:00,19,False,17.49541145201831,3,1.0
ORD_00230,M001,2026-01-17 07:27:00,7,False,26.30368059650675,3,1.0
ORD_00231,M002,2026-01-22 06:39:00,6,False,17.720504576645286,2,1.0
ORD_00232,M002,2026-01-30 05:03:00,5,False,15.626255240223541,3,1.0
ORD_00233,M002,2026-01-25 14:16:00,14,False,14.42881721031439,4,1.0
ORD_00234,M002,2026-01-24 14:33:00,14,False,15.981437458975936,2,1.0
ORD_00235,M002,2026-01-10 13:14:00,13,True,27.397465830229127,6,1.4544699238251777
ORD_00236,M002,2026-01-16 16:23:00,16,False,15.792114523667918,4,1.0
ORD_00237,M001,2026-01-07 04:15:00,4,False,23.65104939564733,1,1.0
ORD_00238,M002,2026-01-21 20:43:00,20,True,24.076259476549183,5,1.7994880510805933
ORD_00239,M002,2026-01-20 00:35:00,0,False,14.431735482324603,4,1.0
ORD_00240,M002,2026-01-07 01:26:00,1,False,16.173247861716916,3,1.0
ORD_00241,M002,2026-01-11 22:27:00,22,False,14.891892637942911,1,1.0
ORD_00242,M002,2026-01-02 06:11:00,6,False,14.147737038238178,3,1.0
ORD_00243,M003,2026-01-02 09:50:00,9,False,11.102072317597866,1,1.0
ORD_00244,M003,2026-01-28 02:17:00,2,False,10.998757727945149,1,1.0
ORD_00245,M002,2026-01-27 15:07:00,15,False,17.170169086091917,1,1.0
ORD_00246,M001,2026-01-04 09:08:00,9,False,22.96667303113674,7,1.0
ORD_00247,M003,2026-01-27 08:03:00,8,False,13.84778368144869,1,1.0
ORD_00248,M002,2026-01-04 09:14:00,9,False,13.317476285358826,1,1.0
ORD_00249,M002,2026-01-15 13:18:00,13,True,21.231152170078055,5,1.5616255306400058
ORD_00250,M003,2026-01-04 05:12:00,5,False,10.627411161524268,2,1.0
ORD_00251,M003,2026-01-29 15:51:00,15,False,10.911219587151272,1,1.0
ORD_00252,M002,2026-01-25 01:54:00,1,False,17.744071432300366,4,1.0
ORD_00253,M002,2026-01-16 09:01:00,9,False,12.51827112388942,4,1.0
ORD_00254,M002,2026-01-29 08:00:00,8,False,16.89018494568326,1,1.0
ORD_00255,M003,2026-01-04 15:14:00,15,False,10.552709979064495,1,1.0
ORD_00256,M001,2026-01-03 13:27:00,13,True,32.80242255185587,2,1.302219190923913
ORD_00257,M003,2026-01-24 02:04:00,2,False,10.119023600656213,1,1.0
ORD_00258,M002,2026-01-10 10:37:00,10,False,16.5044658144908,1,1.0
ORD_00259,M001,2026-01-11 08:44:00,8,False,23.748493952996636,6,1.0
ORD_00260,M002,2026-01-04 13:01:00,13,True,26.081935013915984,6,1.4778800641975867
ORD_00261,M003,2026-01-09 06:41:00,6,False,9.803122281546214,2,1.0
ORD_00262,M001,2026-01-24 09:21:00,9,False,20.04319651501802,7,1.0
ORD_00263,M001,2026-01-13 23:56:00,23,False,18.821916345020384,6,1.0
ORD_00264,M002,2026-01-06 14:48:00,14,False,14.11923121074359,4,1.0
ORD_00265,M002,2026-01-23 13:04:00,13,True,21.158107259787876,1,1.4466642154987386
ORD_00266,M002,2026-01-25 00:50:00,0,False,16.13223857865412,1,1.0
ORD_00267,M003,2026-01-16 16:13:00,16,False,12.623015635835348,2,1.0
ORD_00268,M001,2026-01-01 09:30:00,9,False,26.257927276796014,5,1.0
ORD_00269,M001,2026-01-09 16:48:00,16,False,22.771249491704555,3,1.0
ORD_00270,M002,2026-01-15 08:01:00,8,False,12.58712400384794,1,1.0
ORD_00271,M003,2026-01-23 19:33:00,19,False,13.30955084159729,2,1.0
ORD_00272,M002,2026-01-28 07:21:00,7,False,15.564557026120568,4,1.0
ORD_00273,M002,2026-01-20 09:12:00,9,False,15.35389774981307,1,1.0
ORD_00274,M002,2026-01-03 18:45:00,18,False,16.252303943489565,1,1.0
ORD_00275,M003,2026-01-28 11:33:00,11,False,9.64449537975581,1,1.0
ORD_00276,M003,2026-01-18 01:08:00,1,False,9.692832994399387,2,1.0
ORD_00277,M002,2026-01-24 18:06:00,18,False,15.043406212550655,1,1.0
ORD_00278,M001,2026-01-28 00:50:00,0,False,21.912303819276786,3,1.0
ORD_00279,M003,2026-01-02 03:52:00,3,False,12.62955177955925,2,1.0
ORD_00280,M003,2026-01-13 22:53:00,22,False,12.986942732483058,2,1.0
ORD_00281,M001,2026-01-04 23:39:00,23,False,18.260050805541624,7,1.0
ORD_00282,M002,2026-01-12 15:50:00,15,False,13.687712866715456,3,1.0
ORD_00283,M002,2026-01-28 01:09:00,1,False,16.98103274584954,2,1.0
ORD_00284,M002,2026-01-04 05:21:00,5,False,15.517307606209318,4,1.0
ORD_00285,M001,2026-01-29 09:44:00,9,False,20.31728539718938,4,1.0
ORD_00286,M001,2026-01-18 17:27:00,17,False,20.86618056434428,4,1.0
ORD_00287,M002,2026-01-03 12:39:00,12,False,17.733725621053058,1,1.0
ORD_00288,M001,2026-01-29 22:03:00,22,False,18.73185572209424,5,1.0
ORD_00289,M001,2026-01-10 15:22:00,15,False,21.986380815979366,4,1.0
ORD_00290,M001,2026-01-20 18:37:00,18,False,18.77330959347356,6,1.0
ORD_00291,M001,2026-01-25 00:06:00,0,False,24.111779676397937,6,1.0
ORD_00292,M003,2026-01-07 11:39:00,11,False,13.602499577899202,1,1.0
ORD_00293,M002,2026-01-20 12:04:00,12,False,15.932322198625304,3,1.0
ORD_00294,M002,2026-01-23 18:46:00,18,False,16.311816920485033,3,1.0
ORD_00295,M002,2026-01-20 14:06:00,14,False,16.515238364291637,3,1.0
ORD_00296,M003,2026-01-21 21:18:00,21,False,11.320450850317048,2,1.0
ORD_00297,M003,2026-01-30 08:15:00,8,False,10.899145470485088,1,1.0
ORD_00298,M003,2026-01-12 20:42:00,20,False,13.911950527625574,1,1.0
ORD_00299,M003,2026-01-23 09:17:00,9,False,9.647186830507364,2,1.0
ORD_00300,M003,2026-01-27 06:41:00,6,False,10.749371853066311,2,1.0
ORD_00301,M002,2026-01-06 11:54:00,11,False,15.110818956967762,2,1.0
ORD_00302,M003,2026-01-23 08:04:00,8,False,14.313859834046424,1,1.0
ORD_00303,M003,2026-01-05 14:39:00,14,False,11.278584855141489,2,1.0
ORD_00304,M001,2026-01-21 22:12:00,22,False,25.79505755288113,7,1.0
ORD_00305,M002,2026-01-14 23:08:00,23,False,16.809449291934165,2,1.0
ORD_00306,M001,2026-01-06 11:30:00,11,False,18.798998816501832,6,1.0
ORD_00307,M002,2026-01-05 16:01:00,16,False,13.511190571218721,3,1.0
ORD_00308,M002,2026-01-10 18:50:00,18,False,15.151939193516146,4,1.0
ORD_00309,M002,2026-01-12 16:06:00,16,False,12.897067871142442,4,1.0
ORD_00310,M001,2026-01-16 06:13:00,6,False,17.921370962213025,4,1.0
ORD_00311,M002,2026-01-10 16:52:00,16,False,17.118555811574502,1,1.0
ORD_00312,M003,2026-01-03 23:38:00,23,False,10.106773585380886,1,1.0
ORD_00313,M001,2026-01-02 14:31:00,14,False,21.787482910193724,1,1.0
ORD_00314,M002,2026-01-22 20:33:00,20,True,22.222181630427496,1,1.7645998437659394
ORD_00315,M001,2026-01-12 13:20:00,13,True,25.66431087823415,3,1.4157804834038197
ORD_00316,M003,2026-01-26 06:43:00,6,False,10.523407356712095,1,1.0
ORD_00317,M001,2026-01-05 04:09:00,4,False,24.258910260626024,2,1.0
ORD_00318,M001,2026-01-07 13:56:00,13,True,29.623258021983723,3,1.4410029539421594
ORD_00319,M001,2026-01-04 16:39:00,16,False,25.344526482413382,5,1.0
ORD_00320,M001,2026-01-29 15:22:00,15,False,18.393623864396485,7,1.0
ORD_00321,M002,2026-01-09 04:52:00,4,False,15.779865712816232,2,1.0
ORD_00322,M001,2026-01-11 14:39:00,14,False,19.658947198399375,6,1.0
ORD_00323,M002,2026-01-03 05:18:00,5,False,17.8267273511615,4,1.0
ORD_00324,M002,2026-01-14 22:41:00,22,False,14.515130374710637,3,1.0
ORD_00325,M002,2026-01-16 05:33:00,5,False,15.69107623147511,2,1.0
ORD_00326,M002,2026-01-15 14:26:00,14,False,15.631338286685775,4,1.0
ORD_00327,M002,2026-01-19 21:45:00,21,True,22.349932500814134,1,1.6250902416377926
ORD_00328,M002,2026-01-18 04:27:00,4,False,17.998483557234422,1,1.0
ORD_00329,M002,2026-01-01 22:31:00,22,False,12.924116661552368,1,1.0
ORD_00330,M003,2026-01-21 12:28:00,12,True,26.927429313568854,4,1.569527633264439
ORD_00331,M002,2026-01-08 22:54:00,22,False,14.456885368280727,2,1.0
ORD_00332,M002,2026-01-05 11:16:00,11,False,12.553756912181127,4,1.0
ORD_00333,M001,2026-01-17 01:33:00,1,False,17.940383638175632,3,1.0
